dates,nzd0532-0000,nzd0532-0001,nzd0532-0002,nzd0532-0003,nzd0532-0004,nzd0532-0005,nzd0532-0006,nzd0532-0007,nzd0532-0008,nzd0532-0009,nzd0532-0010,nzd0532-0011,nzd0532-0012,nzd0532-0013,nzd0532-0014,nzd0532-0015,nzd0532-0016,nzd0532-0017,nzd0532-0018,nzd0532-0019,nzd0532-0020,nzd0532-0021,nzd0532-0022,nzd0532-0023,nzd0532-0024,nzd0532-0025,nzd0532-0026,nzd0532-0027,nzd0532-0028,nzd0532-0029,nzd0532-0030,nzd0532-0031,nzd0532-0032,nzd0532-0033,nzd0532-0034,nzd0532-0035,nzd0532-0036,nzd0532-0037,nzd0532-0038,nzd0532-0039,nzd0532-0040,nzd0532-0041,nzd0532-0042,nzd0532-0043,nzd0532-0044,nzd0532-0045,nzd0532-0046,nzd0532-0047,nzd0532-0048,nzd0532-0049,nzd0532-0050,nzd0532-0051,nzd0532-0052,nzd0532-0053,nzd0532-0054,nzd0532-0055,nzd0532-0056,nzd0532-0057,nzd0532-0058,nzd0532-0059,nzd0532-0060,nzd0532-0061,nzd0532-0062,nzd0532-0063,nzd0532-0064,nzd0532-0065,nzd0532-0066,nzd0532-0067,nzd0532-0068,nzd0532-0069,nzd0532-0070,nzd0532-0071,nzd0532-0072,nzd0532-0073,nzd0532-0074,nzd0532-0075,nzd0532-0076,nzd0532-0077,nzd0532-0078,nzd0532-0079,nzd0532-0080,nzd0532-0081,nzd0532-0082,nzd0532-0083,nzd0532-0084,nzd0532-0085,nzd0532-0086,nzd0532-0087,nzd0532-0088,satname
2016-04-17 22:20:21+00:00,,,,,359.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L8
2016-05-02 22:29:20+00:00,332.54,335.20,337.43,337.19,333.61,331.39,329.74,335.21,342.11,346.49,349.94,343.85,340.86,345.48,343.81,343.25,347.22,352.25,349.50,349.66,347.86,348.01,342.29,349.44,354.99,360.81,358.93,362.15,349.58,344.21,339.85,338.86,336.24,332.75,335.26,330.41,332.16,324.84,333.59,336.05,,,,,,,,330.11,324.75,323.10,320.97,310.85,310.96,304.54,299.70,298.09,292.18,286.33,284.41,277.41,274.14,277.04,275.78,270.78,270.20,275.56,278.32,282.07,279.73,287.39,288.19,,292.46,289.48,295.23,298.81,302.27,303.97,299.92,299.78,292.63,284.62,280.98,291.42,301.17,311.45,,,313.93,L7
2016-06-27 22:26:47+00:00,341.48,333.69,343.36,345.44,343.71,340.76,334.89,334.20,340.66,355.29,353.14,349.20,347.66,346.36,351.09,353.49,356.88,358.26,358.11,355.18,358.25,350.52,353.63,355.15,362.63,367.66,366.01,357.56,360.37,358.52,352.11,350.68,349.12,348.47,349.94,,,,,,,,,,,,,,,,,,,,,315.43,297.95,289.67,282.47,272.66,268.17,264.24,265.43,265.43,265.39,259.49,258.82,269.07,267.97,267.36,275.56,276.88,277.38,282.11,276.73,280.14,281.55,283.41,275.07,267.65,267.96,265.48,264.97,277.69,291.04,298.85,294.22,297.14,292.62,L8
2016-06-28 22:23:21+00:00,,,,313.33,338.88,331.02,307.07,346.76,348.94,328.41,351.70,357.75,338.20,355.47,367.13,348.39,354.71,370.26,357.54,346.81,352.12,333.51,336.57,349.96,357.05,353.53,358.35,355.69,337.73,348.99,341.74,331.47,330.69,326.15,323.75,329.23,328.81,328.14,336.19,333.11,337.46,327.59,322.47,325.71,,319.25,317.87,323.49,319.39,315.05,,,,,,,,,,,,,,,,,,,,,,284.73,284.16,,,,,,,,,290.07,281.06,293.21,297.58,313.25,305.37,297.84,,L7
2016-07-06 22:20:41+00:00,,,,,,,,,,,,,,,,,,,,,,,349.89,350.48,360.65,367.00,365.31,364.50,,358.40,355.53,345.39,341.97,,339.80,342.47,340.05,340.40,341.66,346.91,352.25,347.40,353.00,350.24,349.72,354.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L8
2016-07-21 22:29:33+00:00,,,340.74,334.60,335.86,335.78,329.46,329.83,335.95,348.92,348.99,344.76,343.21,344.70,344.42,343.03,349.37,345.32,351.12,344.21,344.83,337.11,336.00,,,,353.38,351.55,346.66,346.30,330.85,334.64,332.17,,,,,,,,,,,328.10,333.09,342.13,338.15,334.05,320.29,333.11,321.76,308.33,317.73,312.86,312.72,299.22,284.66,274.49,271.11,258.63,262.14,262.39,267.39,259.87,262.83,264.02,257.05,275.39,274.42,,,,271.09,275.34,265.64,274.48,282.27,281.67,280.20,281.66,282.12,277.55,277.75,288.09,294.22,,,300.82,300.13,L7
2016-07-30 22:23:24+00:00,313.02,309.77,321.37,328.23,324.37,326.20,323.66,322.34,335.51,339.41,347.21,342.57,334.22,335.31,332.52,338.69,334.69,339.69,339.68,349.38,,,,344.10,351.30,360.61,372.47,368.19,356.40,349.10,331.38,329.77,324.23,321.40,313.70,,300.50,303.21,306.36,312.82,329.31,323.75,322.90,323.94,328.78,,,,,,,,,,,,,,,,265.90,257.37,261.92,267.45,,,238.95,260.54,265.72,,,,,,,,,,,,,,,,,,,,,L7
2016-09-08 22:21:00+00:00,341.75,340.82,350.54,351.78,351.20,349.14,348.15,344.13,355.41,366.01,364.96,355.13,353.33,357.63,360.05,365.21,363.32,362.64,362.83,362.80,361.87,359.60,353.56,358.36,365.37,372.24,366.39,364.58,367.97,360.24,357.56,347.02,348.56,348.94,347.35,346.44,348.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L8
2016-11-11 22:21:07+00:00,339.58,339.12,342.92,343.53,347.52,343.52,340.20,344.56,359.86,363.33,366.61,367.13,361.89,364.53,364.32,363.26,360.08,362.23,343.46,346.99,356.47,351.52,356.67,365.49,363.27,358.81,362.84,369.40,360.78,364.89,358.13,353.22,347.47,342.73,342.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L8
2016-12-04 22:27:17+00:00,351.80,351.05,358.77,352.73,348.94,350.28,347.63,342.72,354.54,369.50,368.41,361.61,358.14,360.82,364.12,365.99,366.16,367.04,362.03,361.14,358.94,359.95,363.39,362.10,374.96,378.42,374.61,368.27,369.09,364.23,358.92,357.79,351.36,346.00,339.93,344.72,344.28,348.37,347.50,355.08,356.47,350.48,347.35,352.44,351.89,358.99,357.13,351.04,345.57,340.72,335.84,331.76,325.62,323.79,319.10,307.77,296.94,288.41,286.68,282.82,278.85,281.88,287.02,284.21,296.54,288.40,295.77,301.06,307.11,300.89,304.78,298.72,294.63,296.44,293.74,307.21,305.19,309.81,312.85,307.62,308.45,301.17,302.70,307.53,309.17,315.82,316.21,313.52,323.18,L8
2017-01-29 22:28:58+00:00,345.31,346.80,350.87,349.31,342.18,340.00,338.15,333.53,341.97,355.38,351.96,344.12,343.52,346.56,348.79,346.54,351.26,356.17,352.47,349.04,350.44,341.34,345.19,344.51,352.67,353.61,354.71,351.37,351.11,348.05,340.66,336.94,338.38,337.85,336.40,339.90,340.17,335.70,339.78,347.37,353.89,354.06,348.78,346.37,349.02,353.05,349.75,344.39,,,,,313.74,312.43,311.27,297.30,286.32,280.82,276.11,268.21,266.96,266.47,273.38,276.97,280.73,279.73,280.22,286.34,286.71,282.27,288.86,287.67,287.08,,,291.17,292.72,295.28,292.25,291.75,287.25,282.48,282.79,288.66,295.58,301.67,299.75,299.84,296.27,L7
2017-01-30 22:20:50+00:00,,,,,,369.92,347.94,339.06,352.03,364.04,365.04,353.57,354.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L8
2017-02-14 22:28:55+00:00,337.33,339.09,341.67,335.37,330.14,,,,,,,,,,,,,,,,,,,,,,,,,,,341.02,338.04,335.21,334.19,335.15,332.05,334.52,338.68,350.31,350.04,345.64,342.76,341.24,349.28,355.53,350.96,342.56,336.05,328.74,321.57,316.31,312.75,308.33,309.92,300.71,283.40,285.47,272.10,274.76,279.96,281.14,284.63,287.96,293.36,287.90,,,298.08,292.59,293.21,290.04,290.89,287.80,289.14,291.85,294.97,298.47,298.20,291.20,285.40,282.40,281.91,,,301.07,299.74,298.88,298.50,L7
2017-02-15 22:20:43+00:00,353.84,357.12,361.12,363.71,358.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L8
2017-02-22 22:26:52+00:00,338.80,345.13,347.58,351.18,347.98,346.94,342.25,343.26,359.45,364.28,362.69,359.52,352.78,354.94,358.56,365.90,366.47,370.53,366.69,363.56,360.84,363.80,360.57,365.09,370.17,368.91,369.48,371.40,363.56,363.58,356.32,353.48,350.93,346.37,340.64,342.17,344.33,345.32,350.81,348.32,354.16,354.40,355.22,356.85,357.11,361.44,358.88,349.07,345.55,340.38,336.76,328.95,324.48,321.47,316.91,310.34,305.45,293.48,284.77,279.89,277.31,282.84,281.21,284.46,277.41,283.77,284.45,288.42,287.26,294.08,294.25,300.07,300.05,294.96,296.63,301.86,302.69,304.24,300.10,299.77,299.93,291.80,291.77,297.87,304.22,315.02,308.72,303.95,312.78,L8
2017-02-23 22:22:49+00:00,348.46,341.08,340.54,351.72,346.75,345.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,318.57,321.79,320.38,312.20,,,,,,,,,,,,299.87,297.39,303.89,304.07,305.82,308.79,304.56,306.86,310.38,315.69,,,,,,,,316.28,324.22,322.78,320.44,329.04,L7
2017-03-03 22:20:37+00:00,,380.75,353.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L8
2017-04-20 22:20:11+00:00,341.03,344.76,347.73,351.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L8
2017-05-06 22:20:07+00:00,339.95,336.40,341.72,348.37,350.23,342.54,342.34,343.17,358.02,356.18,358.38,354.23,352.48,360.62,360.89,357.94,358.06,363.21,362.60,357.71,359.68,356.49,350.79,358.64,364.87,368.54,374.11,372.16,365.61,358.88,353.64,349.53,347.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L8
2017-05-21 22:29:28+00:00,344.19,331.48,346.25,346.28,348.69,343.40,340.50,337.36,355.78,360.98,358.61,361.32,353.28,355.32,355.35,364.27,358.34,363.31,359.14,356.61,356.37,348.16,349.73,355.50,362.49,365.63,365.41,357.58,358.60,357.44,349.79,345.98,342.54,342.09,336.27,335.90,338.92,341.19,341.74,350.30,350.00,358.49,359.51,348.93,344.80,359.88,353.18,346.65,337.92,336.75,338.40,327.66,323.05,321.03,316.85,308.46,,,,,275.61,277.74,281.80,271.49,287.11,283.06,294.38,294.26,282.88,292.29,291.84,296.40,293.81,292.35,299.06,302.47,305.02,,,307.84,309.56,296.81,295.56,299.64,314.09,325.39,317.08,326.25,318.23,L7
2017-06-15 22:23:24+00:00,324.52,307.68,335.47,333.77,330.31,323.88,318.24,319.24,326.29,339.60,344.39,335.95,324.77,334.87,335.89,334.49,336.74,336.99,336.47,327.72,328.99,333.51,342.20,339.81,,,346.10,334.45,,341.64,337.05,335.00,332.20,325.84,332.60,327.91,325.98,330.70,332.68,336.00,346.04,337.76,332.72,327.83,,,,,,,,,,,,,,,,255.83,270.38,259.06,272.77,271.98,279.97,270.35,277.91,279.68,280.53,277.19,280.48,,,,,,,,,282.97,299.82,298.53,280.51,289.25,298.68,312.87,313.28,,,L7
2017-06-23 22:20:32+00:00,343.92,330.72,340.54,342.31,343.67,332.73,330.84,332.44,347.01,354.30,359.86,355.71,352.51,354.02,357.56,359.59,359.55,361.14,358.97,354.30,357.30,354.19,353.17,358.18,365.81,368.87,367.63,368.10,,358.07,352.05,349.59,341.73,,336.44,336.59,336.25,337.84,337.81,343.89,348.31,346.77,344.29,340.51,337.64,337.71,338.92,332.80,328.78,322.86,324.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L8
2017-07-09 22:20:35+00:00,,,,,,342.32,332.64,332.17,345.26,355.96,356.15,351.88,348.43,352.89,354.97,361.60,360.84,362.31,361.69,356.67,360.57,358.89,355.32,353.43,358.76,365.74,368.78,366.86,361.44,352.44,347.72,342.40,337.89,333.07,329.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L8
2017-07-17 22:23:27+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,328.26,330.98,325.54,319.56,324.78,316.47,318.69,305.96,299.67,294.02,285.16,278.70,265.04,266.76,272.06,276.41,,,,,,,,,,,281.80,281.20,286.92,290.61,298.07,288.74,289.58,283.73,,,,,,,,303.02,L7
2017-07-24 22:29:37+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,314.17,321.74,311.76,316.65,304.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,258.79,260.26,258.41,259.98,266.28,269.41,264.22,,265.39,259.34,261.78,267.37,,,279.17,,267.37,L7
2017-08-02 22:23:25+00:00,348.88,326.90,345.84,353.78,341.04,345.25,354.68,342.33,351.40,369.37,367.05,357.30,358.88,361.80,358.03,364.11,364.26,367.44,359.06,354.53,351.55,347.23,345.90,353.58,366.19,372.49,372.81,364.98,364.12,371.45,345.22,346.14,352.93,352.24,339.34,339.41,347.65,344.46,341.64,348.96,354.98,351.87,346.03,347.19,354.38,357.91,349.64,344.31,335.25,328.78,325.75,,,,,,,,,,,,,,,276.73,279.51,284.55,287.17,290.28,295.14,294.94,295.72,292.70,291.40,,,,,,,,293.11,292.21,296.78,315.99,310.18,309.07,314.61,L7
2017-08-18 22:23:23+00:00,340.65,337.51,336.70,334.35,339.74,338.81,338.42,338.03,351.67,360.36,358.06,360.15,348.34,350.81,343.96,347.69,346.67,354.14,,,,,338.44,346.95,351.81,366.64,359.96,359.51,354.37,352.89,356.02,348.34,338.97,343.71,340.76,329.19,333.31,336.33,332.88,336.98,340.01,345.76,334.13,335.07,339.92,344.82,346.28,339.41,331.27,327.85,326.91,321.55,317.58,308.90,307.61,,,,,,,,,,,,,,,,,,,,320.72,316.16,,,,,,,,,,,,316.93,320.25,L7
2017-09-02 22:27:04+00:00,341.50,343.63,344.46,347.77,350.57,349.10,344.15,347.29,360.19,366.03,363.74,366.67,355.74,361.69,360.46,369.76,367.59,368.80,364.88,364.44,367.13,362.71,360.52,366.32,371.19,368.70,372.95,374.50,358.36,358.69,355.85,356.87,353.16,353.80,352.38,348.87,349.51,348.76,353.03,352.69,356.55,349.77,352.03,351.87,352.12,363.07,355.80,348.39,341.43,341.49,335.43,329.24,324.62,317.74,312.80,308.74,301.11,294.77,287.29,283.46,277.11,279.98,280.48,281.71,277.98,278.66,281.77,287.50,286.95,292.13,294.02,296.69,298.23,290.79,294.07,298.78,303.04,301.49,302.51,298.79,300.94,292.30,292.19,294.44,305.31,312.44,308.90,303.35,308.27,L8
2017-09-03 22:23:24+00:00,345.84,335.15,343.61,352.20,350.56,346.31,341.20,344.54,356.23,364.67,364.68,362.98,354.98,363.46,364.44,363.66,365.14,362.48,364.27,358.45,363.09,361.75,355.04,362.27,373.08,375.65,367.86,369.43,362.58,360.25,355.89,358.12,355.30,351.32,350.26,351.31,344.88,345.75,343.55,350.28,358.95,358.44,354.35,,,,,,,,,,,,,,,,,283.41,283.84,285.55,288.92,280.46,274.57,275.32,285.84,288.14,292.01,300.42,300.45,,,,,,,,,,,,,,,325.69,320.22,,,L7
2017-09-19 22:23:21+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,310.98,302.03,301.01,296.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L7
2017-09-26 22:29:33+00:00,342.83,341.95,344.95,342.71,341.56,339.65,339.29,336.65,347.93,363.54,361.15,354.51,353.64,352.86,358.77,356.16,364.22,361.13,360.04,357.07,357.05,354.98,353.60,355.09,359.24,372.04,362.83,358.74,355.06,351.01,350.89,340.79,339.00,332.71,336.23,336.63,333.69,340.37,340.99,341.43,347.26,346.98,343.06,341.12,346.42,350.85,350.14,343.53,339.38,333.19,328.93,324.24,321.20,314.07,,,,284.95,281.47,275.27,271.79,269.43,270.24,271.61,275.61,272.81,273.67,279.49,284.41,276.15,288.02,284.51,280.13,283.36,281.70,288.12,,,294.82,291.96,295.19,292.82,289.35,297.14,306.41,312.98,306.63,305.11,307.84,L7
2017-09-27 22:21:00+00:00,338.04,341.03,345.55,344.91,346.55,343.61,342.71,,,,,,,,,,,,,,,,,,363.03,367.09,371.03,368.50,362.45,361.50,359.24,345.49,341.55,340.62,344.62,342.51,340.36,344.39,347.10,347.73,356.83,355.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L8
2017-10-13 22:21:04+00:00,342.60,344.84,348.37,347.27,345.19,344.34,338.39,335.58,348.61,359.36,357.29,354.01,348.32,355.53,358.84,365.04,366.63,365.15,365.95,361.07,355.78,354.03,354.16,359.67,367.41,366.06,367.58,365.49,362.79,360.96,352.90,347.99,344.28,341.83,335.46,340.96,338.32,342.53,345.49,347.31,351.70,349.77,347.06,347.76,348.44,353.05,352.88,343.65,337.26,334.65,328.96,322.68,321.27,313.61,308.67,301.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L8
2017-10-20 22:27:16+00:00,338.35,346.08,343.24,343.19,348.19,345.40,339.21,340.22,350.86,360.22,362.39,356.71,350.17,354.94,356.72,362.59,361.50,366.11,363.95,365.24,361.42,358.54,354.97,360.29,368.46,368.13,369.37,367.68,365.62,358.85,349.60,346.47,345.29,339.11,337.11,341.36,345.50,341.82,345.73,350.40,355.90,354.03,349.65,343.12,347.79,354.56,349.99,342.94,342.99,339.68,335.67,328.13,324.73,315.77,312.59,301.98,294.12,285.04,281.42,274.55,272.35,272.23,272.06,272.98,274.06,273.40,274.21,277.57,275.85,277.99,282.14,283.35,283.49,279.62,282.38,285.51,290.89,290.32,289.60,285.77,287.70,278.67,279.99,282.91,295.79,299.08,296.35,297.18,298.42,L8
2017-11-21 22:27:10+00:00,347.68,349.56,353.89,355.23,352.33,348.53,344.23,340.70,348.94,366.16,367.52,356.95,353.55,359.61,364.15,,,,,,,,,,,,,,,,,,,,,,,,,,,351.83,349.83,351.72,353.78,364.81,362.85,352.82,346.37,339.17,334.21,330.39,323.28,323.83,315.95,305.22,295.93,288.41,285.47,278.53,276.99,275.39,278.67,281.12,284.28,280.88,282.86,291.53,293.76,289.26,296.53,293.30,295.51,294.41,299.07,301.94,,,,,,,,,,,,,,L8
2017-11-29 22:29:28+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,334.01,344.41,341.38,343.34,345.75,351.27,359.04,353.36,345.25,339.26,336.45,330.11,323.45,319.03,317.78,315.16,307.54,295.35,287.63,285.42,278.45,272.97,274.99,275.95,277.55,274.63,274.38,280.33,,,,295.62,300.02,298.97,291.41,296.26,300.65,303.38,301.07,296.84,297.62,300.89,294.84,295.26,301.11,,,313.35,307.93,314.15,L7
2017-11-30 22:20:56+00:00,351.20,350.27,353.60,358.49,361.61,353.14,347.05,348.84,364.03,377.39,374.68,374.57,363.53,371.53,364.96,364.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L8
2017-12-15 22:29:19+00:00,350.51,346.07,342.09,342.64,351.20,347.22,342.00,336.86,353.09,358.44,360.39,355.83,353.07,362.55,363.85,362.09,363.88,371.59,367.27,370.72,369.44,365.25,359.75,366.71,372.90,375.65,374.38,377.12,369.58,366.40,360.42,356.52,354.30,349.99,349.77,348.31,348.11,345.32,348.82,348.00,356.05,355.80,356.34,354.69,361.71,364.93,360.92,348.90,339.92,339.48,338.21,328.57,322.42,320.88,310.91,305.48,294.79,,,,271.50,276.95,276.35,276.13,273.93,275.44,280.79,281.23,285.93,290.11,294.01,296.83,297.54,291.49,291.86,298.97,303.08,,,,300.91,296.11,293.16,300.19,307.01,318.44,315.64,314.74,316.80,L7
2018-01-01 22:20:56+00:00,,,,,,,,,347.99,357.61,359.08,356.43,353.28,357.28,362.51,357.87,360.89,363.37,358.77,358.46,360.76,363.20,355.16,364.23,372.24,370.14,368.81,368.78,359.78,357.96,354.26,353.32,349.64,343.59,336.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L8
2018-02-17 22:28:27+00:00,338.63,341.52,349.97,348.14,345.44,338.99,338.58,333.58,342.46,353.67,357.92,348.74,347.47,352.68,355.79,356.84,358.55,362.01,358.91,354.73,349.97,347.43,344.06,344.79,354.98,364.98,361.07,359.07,352.96,349.70,345.83,343.11,334.87,334.32,331.34,333.68,334.45,330.69,336.82,342.29,348.42,348.59,342.27,342.54,347.90,352.60,347.53,338.85,339.11,331.07,326.86,319.94,318.00,313.55,309.68,294.73,,,,266.20,265.97,265.15,268.21,267.64,274.31,273.04,277.09,280.86,281.40,280.48,285.67,291.40,291.37,286.55,289.44,291.76,295.54,298.34,293.78,288.00,287.00,282.20,287.89,295.55,301.01,308.19,301.56,299.86,294.07,L7
2018-02-26 22:22:11+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,339.66,339.87,347.84,349.69,351.91,346.73,350.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L7
2018-03-13 22:26:32+00:00,332.50,340.55,344.08,348.58,344.16,339.62,334.89,335.49,350.28,355.28,355.03,357.05,354.04,357.28,350.06,354.99,354.21,355.30,355.88,357.00,357.24,352.47,349.62,355.86,365.84,366.48,362.38,366.63,352.49,353.52,348.42,349.67,344.97,344.38,333.95,332.73,338.53,337.50,336.92,336.64,342.76,345.47,344.11,341.74,349.54,352.79,349.34,340.87,334.22,329.93,322.00,319.21,314.77,308.61,307.33,298.78,290.57,286.56,281.30,273.37,271.65,277.45,275.14,274.81,271.58,270.41,273.08,281.97,282.90,286.95,288.84,291.89,292.29,286.19,288.21,289.50,292.49,295.22,293.97,293.50,291.24,281.98,281.89,286.47,301.91,306.89,307.09,299.90,303.29,L8
2018-03-29 22:26:26+00:00,346.13,342.33,344.70,349.62,352.00,346.12,342.34,341.53,354.46,364.04,361.81,364.58,358.22,364.14,365.12,371.16,364.28,367.65,370.35,365.89,366.14,361.06,359.38,364.63,373.18,375.43,375.35,375.57,366.29,366.69,357.02,352.02,347.33,345.50,343.49,342.34,344.49,345.49,344.41,349.45,353.78,354.12,351.03,350.87,358.48,357.70,353.63,344.29,337.56,335.34,335.51,327.78,321.64,316.70,309.98,302.78,295.47,288.54,285.20,275.29,272.87,277.95,277.30,276.95,271.85,275.04,282.12,286.05,287.59,293.26,293.83,298.31,300.14,293.70,293.64,297.74,304.39,307.34,302.05,300.57,303.51,296.62,299.85,300.42,313.79,314.50,315.15,311.90,315.61,L8
2018-04-06 22:27:50+00:00,,,,,,,,,,,,,,,355.70,352.58,360.54,357.31,355.30,354.42,353.15,349.35,345.91,350.91,358.08,365.79,364.48,361.01,356.73,359.75,,,,,,,,,,,342.14,345.50,340.96,346.48,348.71,356.17,346.44,345.09,336.74,330.41,326.51,320.19,321.71,315.86,314.13,300.74,292.20,286.71,281.10,275.40,276.04,268.41,264.43,251.73,250.44,257.16,246.64,242.73,244.19,,278.40,277.34,272.15,279.18,276.61,289.64,,,,,,,,,,,,,,L7
2018-04-15 22:21:31+00:00,311.58,305.57,324.51,330.97,328.07,322.89,323.01,319.72,336.46,342.00,344.95,342.95,338.45,339.60,343.76,349.10,347.27,355.69,352.27,350.35,345.93,345.70,342.09,348.36,354.12,363.29,361.01,359.58,350.70,349.71,338.52,332.73,332.65,326.44,325.98,330.26,323.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L7
2018-05-16 22:25:57+00:00,334.09,334.35,339.09,343.00,343.28,334.11,332.40,333.46,340.03,354.41,357.86,351.68,346.40,351.62,353.07,349.79,354.57,354.39,354.23,350.74,350.49,346.86,344.27,347.00,362.93,363.00,360.65,354.06,348.70,354.93,345.19,343.82,338.11,,328.98,331.89,332.03,333.74,332.90,342.12,344.19,340.75,341.05,340.22,341.82,343.72,340.26,333.61,322.45,320.96,317.71,312.46,312.37,307.33,304.19,289.61,283.50,276.25,272.08,262.82,259.80,260.33,261.93,265.72,263.75,259.09,264.72,272.14,277.36,276.73,277.28,272.30,275.39,274.38,275.03,279.47,280.12,281.35,277.43,278.13,274.01,271.41,272.91,280.89,287.75,288.80,294.57,296.39,295.67,L8
2018-06-09 22:26:46+00:00,,,,,,,,,,,,,345.64,348.98,348.69,345.42,351.63,356.56,354.61,352.30,353.25,345.60,346.10,351.26,352.91,359.90,361.58,362.39,352.41,353.32,339.28,340.35,336.38,332.52,328.39,329.79,333.83,337.39,337.36,331.97,345.03,342.88,343.95,333.16,,,,,,319.53,320.57,318.95,319.96,310.49,299.21,303.83,289.08,284.76,278.11,268.44,267.15,272.28,270.80,268.88,263.92,244.50,,265.24,277.13,285.65,284.58,285.56,292.76,278.11,283.95,284.72,292.74,290.19,280.53,269.37,271.73,261.90,264.78,266.57,282.15,295.05,280.57,283.91,300.60,L7
2018-06-10 22:19:37+00:00,336.96,328.72,342.38,345.14,346.12,342.26,341.11,339.74,346.81,353.18,360.54,357.01,349.51,353.13,355.07,362.08,357.91,364.88,362.19,358.78,358.16,354.51,349.29,358.90,368.01,363.84,364.22,368.50,359.38,357.60,356.99,352.50,344.34,345.42,337.74,338.73,342.62,341.66,342.75,347.08,348.75,347.48,347.91,350.54,351.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L8
2018-06-17 22:25:53+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,351.39,349.09,358.27,359.07,356.79,349.70,345.71,349.16,352.14,358.88,353.59,346.62,337.29,334.88,330.88,324.80,319.82,323.32,315.65,306.58,295.88,287.40,282.14,278.52,287.43,273.34,279.28,294.55,281.69,280.05,279.56,295.76,300.18,291.68,300.83,302.46,305.47,307.56,303.00,302.66,304.73,306.06,309.08,305.53,308.14,303.34,302.71,308.22,319.14,329.53,326.09,326.05,323.75,L8
2018-06-26 22:19:48+00:00,,,,,,,,,,,384.43,384.16,366.86,,,367.83,384.72,376.78,386.69,357.71,358.10,355.88,354.74,363.12,376.52,373.78,368.52,367.05,358.80,347.59,345.89,344.41,344.75,342.77,339.31,329.24,339.15,332.38,336.72,342.86,341.74,340.14,338.22,334.21,339.02,338.37,345.11,332.59,326.43,314.72,312.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L8
2018-07-12 22:19:56+00:00,339.94,332.83,341.79,348.04,344.60,342.47,335.68,339.00,347.25,353.92,362.93,358.75,352.24,356.77,356.07,357.46,357.87,361.00,357.23,355.19,363.07,356.89,348.41,356.18,364.47,363.08,368.00,367.91,,359.48,352.51,340.52,338.39,,335.46,336.29,338.81,338.92,339.62,342.55,349.95,353.32,349.12,341.07,344.82,341.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L8
